Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
2628	-540.4971	-569.2192	28.72208	0.334827	0.456104	0.543896	0.665174	7.027973	0.0323997	0.0098921	0.0169893	0.0158519	0.0195795	0.000374821	0.0880024	0.0394102	0.000113904	0.0352812	0.0965768	0.100779	0.146984	0.0236282	0.00838842	0.0980067	0.0366867	0.016445	0.0663382	0.200201	0.0042248	0.108101	0.075919	0.0287164	0.00372956	0.0177993	0.0665603	0.0713852	0.00194449	0.066091	0.560135	0.307576	0.0661978	0.0341788	0.192712	0.59828	1.67146	5.18908	29.2579	2.44119	0.0226522	0.00691605	0.0118781	0.0110829	0.013689	0.000262056	0.0615268	0.0275536	7.96362e-05	0.0246668	0.0675216	0.0704596	0.102764	0.0165196	0.00586476	0.0685213	0.0256495	0.0114975	0.0463803	0.139971	0.00295376	0.075579	0.0530787	0.020077	0.00260752	0.0124444	0.0465356	0.0499089	0.00135949	1.43031
2664	-535.2278	-560.7097	25.48186	0.340781	0.457811	0.542189	0.659219	7.592851	0.102746	0.189138	0.160379	0.0483641	0.37404	0.00406172	0.313129	0.120338	0.014109	0.137504	0.24568	0.117507	0.136343	0.115513	0.0220717	0.287357	0.117265	0.0573868	0.178563	0.196307	0.0757238	0.344336	0.179803	0.00958914	0.0874812	0.037864	0.0668899	0.583538	0.0198722	0.561526	0.122076	0.231582	0.084816	0.340879	0.591627	0.848952	1.17792	1.69025	2.93359	0.7781866	0.0236584	0.043551	0.036929	0.0111364	0.0861267	0.000935257	0.0721015	0.0277091	0.00324876	0.0316619	0.0565706	0.0270573	0.0313945	0.0265981	0.00508224	0.066167	0.0270015	0.0132139	0.0411162	0.0452017	0.0174362	0.0792872	0.0414016	0.002208	0.0201435	0.0087186	0.0154021	0.134366	0.00457579	4.342899
2700	-539.6207	-567.0408	27.42008	0.232765	0.423525	0.576475	0.767236	2.432983	0.0416706	0.185403	0.0334085	0.0336241	0.160707	0.182719	0.23705	0.0662362	0.0341794	0.167551	0.14308	0.0134064	0.145205	0.184915	0.00457158	0.452171	0.103597	0.139294	0.273007	0.363344	0.407154	0.33495	0.0540569	0.0171855	0.092037	0.112473	0.0761564	0.332754	0.0785617	0.195012	0.574257	0.188683	0.0420477	0.267203	0.525374	0.818072	1.22239	1.90341	3.74248	0.9542689	0.00932131	0.0414728	0.00747316	0.00752139	0.0359485	0.0408725	0.0530259	0.0148164	0.0076456	0.0374795	0.0320055	0.00299887	0.0324808	0.0413636	0.00102262	0.101146	0.0231737	0.0311587	0.061069	0.0812766	0.0910763	0.074925	0.012092	0.00384422	0.0205878	0.0251592	0.0170354	0.0744339	0.0175735	4.470467
2736	-527.0196	-558.7307	31.71101	0.120374	0.372257	0.627743	0.879626	0.9626585	0.0141676	0.0230361	0.00960128	0.000320841	0.0827732	0.00493495	0.107298	0.0107918	0.0520223	0.0270574	0.0614867	0.00350218	0.0481344	0.0447297	0.00903952	0.114056	0.0448847	0.0298202	0.0718172	0.0309628	0.0240356	0.0323507	0.102035	0.00864784	0.0896297	0.0133002	0.0214395	0.107983	0.0420636	0.19651	0.444552	0.307668	0.0512702	0.0144329	0.126564	0.524732	1.90573	7.90112	69.2864	3.064545	0.0115004	0.0186993	0.00779374	0.00026044	0.0671903	0.00400589	0.0870979	0.00876013	0.0422285	0.0219636	0.0499112	0.00284286	0.0390726	0.0363089	0.00733774	0.0925841	0.0364347	0.0242063	0.0582969	0.0251337	0.0195106	0.0262603	0.0828259	0.0070198	0.072756	0.0107963	0.0174033	0.0876538	0.0341447	1.231922
2772	-537.384	-566.7525	29.36846	0.336372	0.456548	0.543453	0.663627	7.168719	0.0479637	0.0402026	0.0375627	0.0113029	0.0713906	0.00713824	0.248831	0.00348796	0.0836257	0.0762666	0.0905405	0.000663442	0.0581372	0.0496217	0.00552146	0.0926166	0.0785826	0.0111546	0.0573883	0.0860753	0.0581853	0.0170102	0.0769498	0.0101106	0.0810659	0.02974	0.00609422	0.168036	0.00634981	0.455257	0.343279	0.106463	0.0950001	0.125004	0.362716	0.728774	1.37217	2.75698	7.99978	1.503559	0.0297612	0.0249455	0.0233075	0.0070134	0.0442975	0.00442924	0.154399	0.00216426	0.0518893	0.0473231	0.0561799	0.000411662	0.0360739	0.03079	0.00342604	0.0574682	0.0487601	0.00692137	0.0356092	0.0534093	0.0361037	0.0105547	0.047747	0.00627357	0.050301	0.0184536	0.00378144	0.104265	0.00394003	1.611616
2808	-543.9231	-572.4555	28.53235	0.370012	0.465989	0.53401	0.629989	11.58214	0.00819834	0.0115784	0.0317117	0.00884117	0.0383912	0.00284614	0.0337209	0.0122585	0.00522445	0.0144963	0.0302902	0.0149298	0.011573	0.051653	0.00480445	0.044779	0.00112165	0.0211541	0.0165534	0.0565445	0.0202509	0.00669798	0.0294309	0.0165505	0.035946	0.00484431	0.000898689	0.0376472	0.0229826	0.154255	0.667183	0.0931437	0.0854182	0.0526778	0.237977	0.638984	1.56498	4.20209	18.9833	2.128397	0.0137575	0.0194295	0.0532147	0.0148362	0.0644235	0.00477605	0.0565864	0.0205707	0.00876704	0.024326	0.0508294	0.0250534	0.0194204	0.0866779	0.00806225	0.0751427	0.00188221	0.0354983	0.0277779	0.0948861	0.0339827	0.0112397	0.0493874	0.027773	0.0603203	0.00812914	0.00150807	0.063175	0.0385667	0.5959193
2844	-536.0166	-565.0669	29.05032	0.319704	0.451695	0.548305	0.680296	5.835983	0.0222275	0.110387	0.0387281	0.00298901	0.084	0.0176893	0.119031	0.0066341	0.0946667	0.00567147	0.134241	0.102583	0.0772161	0.0495471	0.0334091	0.275772	0.026881	0.0964938	0.0132038	0.032478	0.0549687	0.00784756	0.111801	0.076931	0.105655	0.137364	0.0127665	0.148022	0.0387901	0.136415	0.361784	0.203008	0.298793	0.096917	0.320379	0.701094	1.42634	3.1213	10.3181	1.687571	0.0109066	0.0541646	0.019003	0.00146664	0.041217	0.00867973	0.058406	0.0032552	0.0464509	0.00278286	0.0658692	0.0503353	0.0378882	0.0243116	0.0163931	0.135315	0.0131899	0.0473474	0.00647879	0.0159362	0.0269719	0.00385062	0.0548583	0.0377483	0.0518424	0.0674017	0.00626424	0.0726314	0.0190335	2.037997
2880	-544.3547	-571.3726	27.01793	0.372007	0.466537	0.533463	0.627993	11.95802	0.00284511	0.00323388	0.0486803	0.0018108	0.0171902	0.00043798	0.0142103	0.00214053	0.00183538	0.00207846	0.00837346	0.0414438	0.0155596	0.00108464	0.00081479	0.0400046	0.0238329	0.00576796	0.0296468	0.00577378	0.00418666	0.0192691	0.0418952	0.0196958	0.0201317	0.0173173	0.0129512	0.00908117	0.0231263	0.465291	0.0241959	0.225544	0.284969	0.00726653	0.0905657	0.472707	2.11548	11.0417	137.617	3.560736	0.00654922	0.00744415	0.112058	0.00416831	0.0395704	0.0010082	0.032711	0.00492733	0.00422489	0.00478445	0.019275	0.0954005	0.035817	0.00249675	0.00187558	0.0920873	0.0548615	0.0132774	0.0682445	0.0132908	0.00963735	0.044356	0.0964394	0.0453382	0.0463416	0.039863	0.0298128	0.0209041	0.0532349	0.4344197
2916	-536.625	-567.2929	30.66795	0.302799	0.446631	0.553369	0.6972	4.813672	0.00871936	0.0135091	0.0165311	0.00304278	0.0437479	0.0147585	0.03998	0.00805514	0.00904494	0.0160206	0.00817306	0.0389931	0.0672566	0.0975955	0.00171389	0.094068	0.0617181	0.0491889	0.0307368	0.0121427	0.113873	0.0333405	0.05477	0.0163674	0.0763596	0.045841	0.040556	0.0171351	0.00994752	0.165673	0.345345	0.102158	0.386824	0.081239	0.293961	0.682521	1.46516	3.40181	12.3094	1.815163	0.00835839	0.0129499	0.0158467	0.00291681	0.0419368	0.0141475	0.0383248	0.00772166	0.00867049	0.0153574	0.00783471	0.0373788	0.0644723	0.0935551	0.00164294	0.0901737	0.059163	0.0471526	0.0294643	0.01164	0.109159	0.0319603	0.0525026	0.0156899	0.0731984	0.0439433	0.038877	0.0164257	0.00953571	1.043187
2952	-527.8028	-557.2678	29.46505	0.323692	0.452869	0.547131	0.676308	6.120876	0.0101331	0.0407127	0.0579801	0.0123165	0.0372078	0.0132821	0.0779977	0.000926959	0.00137538	0.0278481	0.197014	0.0815926	0.0972158	0.146555	0.0140369	0.171978	0.039769	0.0171342	0.0406557	0.0586492	0.0294824	0.0174967	0.0652659	0.0328953	0.0101033	0.00776117	0.159011	0.128668	0.00406962	0.4883	0.0787677	0.0282276	0.404704	0.0831148	0.297252	0.684896	1.46008	3.36415	12.0316	1.798658	0.00633661	0.0254592	0.0362572	0.007702	0.0232675	0.0083058	0.048775	0.000579663	0.000860078	0.0174145	0.123201	0.051023	0.0607928	0.0916465	0.0087778	0.107544	0.0248691	0.0107147	0.0254236	0.0366756	0.0184364	0.0109413	0.0408133	0.0205707	0.00631795	0.00485336	0.0994358	0.080461	0.00254489	1.599134
2988	-535.9874	-564.7387	28.75134	0.204727	0.41292	0.587081	0.795273	1.91326	0.0156643	0.106786	0.0111862	0.0247252	0.482761	0.021137	0.283001	0.0676461	0.153449	0.00567602	0.130704	0.24546	0.0258909	0.134578	0.0731661	0.564897	0.0150841	0.163237	0.0537474	0.0146259	0.138551	0.199829	0.262271	0.0859811	0.0126043	0.0492571	0.148275	0.0690754	0.108391	0.247898	0.453495	0.187257	0.111349	0.143283	0.38768	0.744066	1.34397	2.57945	6.97921	1.404876	0.00427091	0.0291157	0.00304996	0.0067414	0.131627	0.00576307	0.0771611	0.0184439	0.0418385	0.00154759	0.035637	0.0669256	0.00705923	0.0366933	0.019949	0.154021	0.00411272	0.0445072	0.0146544	0.00398779	0.0377764	0.0544842	0.0715091	0.023443	0.00343661	0.0134301	0.0404277	0.0188336	0.0295532	3.66766
3024	-540.0508	-571.2236	31.17284	0.270374	0.436421	0.563578	0.729626	3.444237	0.0167472	0.0327801	0.00231814	0.00820602	0.0622221	0.00329787	0.0433883	0.00483902	0.00690348	0.0115487	0.06892	0.0610887	0.0248712	0.0819549	0.0174616	0.0615393	0.0178191	0.0445154	0.0349723	0.00752956	0.0374627	0.0124467	0.0497419	0.0668514	0.035197	0.0254452	0.0227417	0.0136147	0.0323812	0.228918	0.512716	0.123475	0.13489	0.0535562	0.239904	0.640594	1.56105	4.16833	18.672	2.116439	0.0184277	0.0360694	0.00255075	0.00902946	0.0684658	0.0036288	0.0477422	0.0053246	0.00759621	0.0127075	0.0758358	0.0672187	0.0273669	0.0901787	0.0192138	0.0677145	0.0196072	0.0489823	0.0384816	0.00828512	0.0412219	0.0136957	0.0547332	0.0735596	0.0387289	0.0279985	0.0250238	0.0149809	0.0356305	0.9088055
3060	-535.4867	-559.7822	24.29544	0.368185	0.465485	0.534515	0.631815	11.25305	0.0750052	0.0961467	0.0373453	0.00629705	0.263669	0.106235	0.287677	0.0157505	0.0348959	0.0196176	0.380272	0.161445	0.516479	0.0937701	0.0488777	0.212535	0.0354148	0.170758	0.0724542	0.216737	0.157883	0.311227	0.118782	0.416021	0.0223409	0.0647601	0.0654411	0.189564	0.0977059	0.672074	0.00561845	0.235499	0.0868079	0.243396	0.502	0.806538	1.23987	1.99203	4.10853	1.021743	0.017463	0.0223852	0.00869486	0.0014661	0.0613881	0.024734	0.0669778	0.00366707	0.00812457	0.00456742	0.0885361	0.0375881	0.120248	0.0218319	0.0113799	0.0494831	0.00824539	0.0397564	0.016869	0.0504614	0.0367588	0.0724608	0.0276553	0.0968592	0.00520147	0.0150776	0.0152362	0.0441349	0.0227482	4.295106
3096	-542.242	-570.6203	28.37832	0.224679	0.420566	0.579434	0.775322	2.267097	0.0858855	0.26747	0.0584061	0.0508288	0.231624	0.0192639	0.16686	0.0736316	0.135845	0.0950614	0.355116	0.157481	0.305617	0.0195104	0.0765638	0.186154	0.115195	0.00423463	0.0858056	0.140138	0.120222	0.22849	0.0846934	0.628182	0.0825925	0.0476818	0.00646449	0.143009	0.0804565	0.263867	0.1685	0.213141	0.354492	0.309448	0.564362	0.836548	1.19539	1.77191	3.23156	0.8481354	0.0211933	0.0660016	0.0144124	0.0125426	0.057156	0.0047536	0.0411747	0.0181695	0.0335214	0.0234576	0.0876293	0.0388603	0.0754147	0.00481444	0.0188931	0.0459358	0.0284257	0.00104495	0.0211736	0.0345807	0.0296663	0.0563828	0.0208991	0.155012	0.0203807	0.0117661	0.00159519	0.0352892	0.0198536	4.052483
3132	-533.76	-563.7541	29.9941	0.322046	0.452386	0.547614	0.677954	6.000953	0.00985958	0.0330403	0.0284927	0.0117415	0.0347224	0.00235312	0.058544	0.00323485	0.0496158	0.0134717	0.0230266	0.0509063	0.0387636	0.12526	0.00888979	0.202679	0.00274956	0.0275901	0.0050366	0.0298981	0.032204	0.0669249	0.0174264	0.118319	0.0118786	0.00748855	0.026229	0.0672762	0.0212271	0.264977	0.203657	0.10753	0.423835	0.071497	0.276206	0.669384	1.49391	3.62048	13.9866	1.907528	0.00873419	0.029269	0.0252405	0.0104013	0.0307591	0.00208453	0.0518617	0.00286561	0.0439525	0.011934	0.0203983	0.0450957	0.0343391	0.110963	0.00787509	0.179545	0.00243572	0.0244409	0.00446171	0.0264855	0.0285281	0.0592859	0.0154373	0.104814	0.0105227	0.00663379	0.0232352	0.0595972	0.0188042	1.12885
3168	-537.9186	-567.8839	29.96526	0.295734	0.444464	0.555535	0.704266	4.459349	0.008193	0.145325	0.0138714	0.00308414	0.0920119	0.00787977	0.0710715	0.00344953	0.0653737	0.057544	0.0586321	0.0178374	0.0868495	0.0347705	0.0102928	0.150513	0.00162687	0.0452167	4.02956e-05	0.0962737	0.00756152	0.0177438	0.0578251	0.0998395	0.00101479	0.122663	0.017982	0.0433996	0.0793854	0.507342	0.45908	0.0294537	0.00412394	0.0452983	0.221089	0.624478	1.60134	4.52306	22.0759	2.237526	0.00578082	0.102538	0.00978737	0.00217611	0.0649219	0.00555982	0.0501467	0.00243392	0.0461265	0.040602	0.0413697	0.0125857	0.0612794	0.0245334	0.00726241	0.106199	0.00114789	0.0319041	2.84318e-05	0.0679289	0.00533526	0.0125197	0.0408003	0.0704449	0.000716019	0.086549	0.0126877	0.030622	0.0560128	1.417272
3204	-542.3332	-570.0589	27.72568	0.378284	0.468249	0.531751	0.621715	13.26305	0.00399811	0.0483307	0.0228781	0.00262605	0.0728045	0.0497288	0.0484281	0.00871898	0.0269367	0.0869915	0.0217691	0.0124732	0.0640856	0.121757	0.0298169	0.0821688	0.00332476	0.0475651	0.000862525	0.0262067	0.0165375	0.1213	0.0329375	0.0498443	0.162615	0.147984	0.0797989	0.0404899	0.06604	0.131442	0.526698	0.169536	0.172324	0.0994865	0.324494	0.703891	1.42067	3.08172	10.0516	1.66865	0.00266715	0.0322416	0.015262	0.00175184	0.0485681	0.0331742	0.0323065	0.00581646	0.0179696	0.0580323	0.0145222	0.00832093	0.0427517	0.0812242	0.0198909	0.0548151	0.00221796	0.0317308	0.000575393	0.0174826	0.0110322	0.0809199	0.0219727	0.0332513	0.108481	0.0987209	0.0532341	0.0270109	0.0440555	1.499019
3240	-540.5218	-569.4384	28.91655	0.187168	0.405716	0.594284	0.812832	1.654655	0.000914589	0.0807505	0.0532728	0.0368437	0.0501193	0.0203928	0.187474	0.0152773	0.115074	0.232395	0.169138	0.0170295	0.403065	0.270473	0.053694	0.331465	0.02386	0.263418	0.123125	0.0919192	0.165414	0.236976	0.172448	0.0373375	0.271817	0.198706	0.0484724	0.0227214	0.075056	0.0744957	0.348218	0.441245	0.136041	0.172499	0.424404	0.765374	1.30655	2.35625	5.79713	1.270695	0.000242684	0.0214269	0.0141358	0.00977638	0.013299	0.00541117	0.0497458	0.0040538	0.0305346	0.0616654	0.0448802	0.00451872	0.106952	0.0717692	0.0142475	0.0879533	0.00633119	0.0698971	0.0326709	0.0243905	0.0438922	0.0628809	0.0457585	0.00990741	0.0721257	0.0527261	0.012862	0.00602907	0.0199159	3.768648
3276	-536.8418	-565.5429	28.7011	0.18942	0.406668	0.593332	0.81058	1.685479	0.0478327	0.0308654	0.227439	0.0251259	0.194933	0.12284	0.171006	0.0840182	0.0202797	0.0739953	0.316202	0.153164	0.268413	0.0467321	0.161142	0.223181	0.105388	0.242507	0.0892446	0.435593	0.00167175	0.107618	0.012356	0.0497884	0.0845629	0.400486	0.106799	0.272555	0.154607	0.131304	0.375506	0.396627	0.0965634	0.405312	0.643751	0.871613	1.1473	1.5534	2.46724	0.6530022	0.011307	0.00729619	0.0537637	0.00593945	0.0460796	0.0290379	0.0404237	0.0198608	0.00479386	0.0174915	0.0747461	0.036206	0.0634493	0.0110469	0.0380919	0.0527571	0.0249124	0.0573256	0.0210963	0.102969	0.000395181	0.0254396	0.00292081	0.0117694	0.0199896	0.0946698	0.025246	0.0644285	0.0365472	4.230346
3312	-540.0957	-566.0882	25.9925	0.356743	0.462315	0.537685	0.643257	9.469077	0.0389272	0.0444299	0.122814	0.0135752	0.277509	0.0464777	0.221088	0.0663762	0.0156036	0.166045	0.276538	0.0507049	0.121954	0.219768	0.0830513	0.176188	0.060163	0.0160889	0.0851946	0.197983	0.16223	0.130177	0.0472104	0.241607	0.00504879	0.10884	0.0903745	0.10292	0.0666661	0.354215	0.507001	0.0618893	0.0768942	0.11073	0.34189	0.715453	1.39772	2.92492	9.03095	1.591227	0.0119572	0.0136474	0.0377244	0.00416985	0.0852416	0.0142765	0.0679112	0.0203886	0.00479293	0.0510035	0.0849435	0.0155749	0.0374602	0.0675055	0.0255107	0.0541191	0.0184801	0.00494199	0.026169	0.0608139	0.0498319	0.0399861	0.0145015	0.0742139	0.00155083	0.0334322	0.0277601	0.0316136	0.0204777	3.255553
3348	-531.2542	-559.01	27.75574	0.239425	0.425909	0.574092	0.760574	2.581152	0.0636054	0.0767298	0.0940202	0.00561252	0.253359	0.00303717	0.720636	0.01659	0.191531	0.12153	0.14554	0.0323202	0.0331184	0.135293	0.0226028	0.585309	0.1321	0.0262489	0.0597806	0.0626816	0.12253	0.234312	0.135498	0.0218962	0.368449	0.0235431	0.1676	0.0963736	0.0873228	0.208517	0.554232	0.194243	0.0430079	0.169992	0.421384	0.763672	1.30946	2.37313	5.88262	1.281279	0.0157471	0.0189964	0.0232771	0.00138952	0.0627254	0.000751929	0.178412	0.00410729	0.0474183	0.0300878	0.0360322	0.00800169	0.00819931	0.0334952	0.0055959	0.144908	0.0327047	0.00649858	0.0148002	0.0155184	0.0303356	0.0580101	0.033546	0.00542096	0.0912191	0.0058287	0.0414937	0.0238598	0.021619	4.039169
3384	-529.1894	-557.512	28.32254	0.261109	0.433362	0.566637	0.738892	3.150834	0.0324597	0.0137655	0.0507031	0.00676737	0.268977	0.0298932	0.311979	0.0896858	0.0435951	0.044544	0.257117	0.0775678	0.112969	0.112106	0.0130724	0.233916	0.136677	0.206762	0.178613	0.0668403	0.135072	0.163182	0.0983443	0.168519	0.188769	0.183642	0.151586	0.226612	0.0564769	0.159562	0.523248	0.200874	0.116316	0.242968	0.501569	0.806323	1.2402	1.99374	4.11576	1.023015	0.00886826	0.00376083	0.0138525	0.0018489	0.0734868	0.00816706	0.085235	0.0245029	0.0119105	0.0121698	0.0702465	0.0211922	0.030864	0.0306283	0.00357149	0.0639077	0.0373413	0.0564891	0.0487985	0.0182613	0.0369028	0.0445827	0.0268684	0.0460407	0.0515732	0.0501725	0.0414145	0.0619123	0.0154299	3.660216
3420	-529.8767	-560.3269	30.45021	0.288883	0.442335	0.557665	0.711117	4.149015	0.0355748	0.0032499	0.0135441	0.00744562	0.0822068	0.00543444	0.130936	0.00778614	0.0345533	0.0323323	0.0179806	0.0779216	0.0563843	0.0696408	0.0357384	0.19493	0.0598787	0.0205687	0.00746044	0.00792149	0.0678803	0.072129	0.02337	0.0297093	0.126014	0.0874812	0.0476365	0.0842565	0.120004	0.239368	0.641107	0.119031	0.00049407	0.0937627	0.315251	0.697574	1.43354	3.17208	10.6652	1.711495	0.0228048	0.00208331	0.00868226	0.00477293	0.0526977	0.00348368	0.0839349	0.00499121	0.02215	0.0207263	0.0115262	0.0499507	0.0361445	0.0446425	0.0229097	0.124957	0.0383845	0.0131853	0.00478243	0.00507798	0.0435139	0.0462374	0.014981	0.0190448	0.0807799	0.0560788	0.0305369	0.0540117	0.0769273	1.559969
3456	-537.4272	-563.2076	25.78042	0.345945	0.459279	0.540721	0.654055	8.136564	0.0210726	0.0157993	0.015064	0.0286905	0.217437	0.0445985	0.247999	0.0259473	0.0345401	0.365356	0.250397	0.128428	0.194552	0.200468	0.0417976	0.582607	0.066216	0.0208039	0.0610131	0.157798	0.0554941	0.101786	0.0205033	0.225488	0.0965911	0.28884	0.0638033	0.0645454	0.0946184	0.61125	0.010084	0.243043	0.135623	0.148934	0.395063	0.748458	1.33608	2.53124	6.7144	1.376908	0.00564609	0.00423317	0.00403618	0.00768718	0.0582589	0.0119495	0.0664476	0.00695218	0.00925448	0.0978914	0.0670899	0.0344104	0.0521272	0.0537123	0.011199	0.156101	0.0177416	0.00557409	0.0163475	0.0422794	0.0148688	0.027272	0.00549353	0.060416	0.0258801	0.0773901	0.0170951	0.017294	0.0253515	3.732255
3492	-537.2025	-564.6744	27.47189	0.37707	0.467921	0.53208	0.62293	12.99489	0.015098	0.00355948	0.0984313	0.0108502	0.0818873	0.0320696	0.134055	0.0995784	0.000367942	0.0918327	0.0617202	0.225804	0.0981316	0.0781569	0.0602108	0.19354	0.00608511	0.0651437	0.0195644	0.0103521	0.0228876	0.0467177	0.0138868	0.0334023	0.0231928	0.075189	0.0994671	0.0266958	0.0804259	0.795456	0.0194111	0.0920221	0.0931108	0.117231	0.351536	0.72169	1.38564	2.84466	8.53018	1.549978	0.00834928	0.00196841	0.0544329	0.00600021	0.0452841	0.0177346	0.0741331	0.0550673	0.000203473	0.0507839	0.0341315	0.12487	0.0542672	0.0432211	0.0332968	0.107029	0.00336509	0.0360247	0.0108192	0.00572478	0.0126569	0.0258351	0.00767948	0.0184716	0.0128257	0.0415799	0.0550058	0.0147629	0.0444759	1.808304
3528	-539.6135	-570.2558	30.6423	0.193615	0.408419	0.591582	0.806384	1.744653	0.0255201	0.00947561	0.115461	0.00849071	0.143191	0.027075	0.250583	0.123152	4.85102e-05	0.0741211	0.0429728	0.148204	0.12224	0.0252935	0.0287735	0.146126	0.0719864	0.0514907	0.102015	0.00776429	0.118277	0.223163	0.101364	0.0281281	0.0641707	0.112385	0.152277	0.0450701	0.0122266	0.20063	0.335205	0.231719	0.232445	0.0843878	0.299463	0.686482	1.4567	3.33931	11.8501	1.787667	0.010718	0.0039796	0.0484919	0.00356596	0.0601377	0.011371	0.105241	0.051722	2.03735e-05	0.0311296	0.0180479	0.0622434	0.0513389	0.0106228	0.0120844	0.0613703	0.0302331	0.0216253	0.0428447	0.00326087	0.0496742	0.0937246	0.042571	0.0118134	0.0269506	0.0472	0.0639539	0.0189287	0.00513498	2.381046
3564	-533.4116	-563.21	29.79839	0.271207	0.436693	0.563307	0.728793	3.472347	0.0116407	0.074437	0.117439	0.0124562	0.154373	0.0265552	0.310303	0.0707425	0.00380019	0.0405306	0.0310693	0.229443	0.0304667	0.097006	0.0392759	0.255201	0.0101274	0.116713	0.0191963	0.00741821	0.0788739	0.122473	0.00872753	0.112405	0.0831134	0.0177772	0.0507239	0.0312209	0.101965	0.1773	0.651409	0.052399	0.118891	0.0985445	0.322992	0.702873	1.42273	3.09605	10.1477	1.675529	0.00513829	0.0328571	0.0518386	0.0054983	0.0681416	0.0117217	0.13697	0.0312264	0.00167743	0.0178906	0.0137142	0.101278	0.0134483	0.0428193	0.0173367	0.112648	0.0044703	0.051518	0.00847343	0.00327446	0.0348156	0.0540607	0.00385241	0.0496166	0.036687	0.00784703	0.02239	0.0137812	0.0450083	2.265475
3600	-534.9753	-563.6199	28.64451	0.129705	0.377707	0.622292	0.870296	1.039227	0.0128548	0.077022	0.116647	0.0371303	0.546248	0.0685299	0.22194	0.0112444	0.0359421	0.202666	0.030173	0.214644	0.136941	0.65079	0.0963337	0.345646	0.042468	0.124618	0.112461	0.00420956	0.248844	0.0252544	0.00108568	0.152828	0.127665	0.355283	0.0241425	0.121411	0.34836	0.107253	0.520001	0.314147	0.0585988	0.319237	0.573	0.840521	1.18974	1.7452	3.13247	0.8256148	0.00286083	0.0171412	0.0259597	0.00826334	0.121567	0.0152513	0.0493926	0.00250244	0.00799889	0.0451032	0.00671498	0.0477689	0.0304761	0.144833	0.021439	0.0769233	0.00945124	0.0277337	0.0250282	0.000936835	0.0553802	0.00562037	0.000241618	0.0340119	0.0284117	0.079068	0.00537291	0.02702	0.0775273	4.493381
3636	-539.0835	-566.3581	27.27457	0.345959	0.459284	0.540717	0.65404	8.138175	0.0249816	0.0155435	0.050395	0.00183863	0.183754	0.00225689	0.0672539	0.0532195	0.00833471	0.00524701	0.199267	0.32872	0.140342	0.0303684	0.018861	0.470058	0.0263407	0.0423937	0.052937	0.0123415	0.0979561	0.094458	0.012488	0.000817235	0.0791167	0.0312559	0.15203	0.101414	0.0821991	0.0289564	0.27285	0.539095	0.159098	0.0527743	0.238189	0.639162	1.56455	4.19834	18.9486	2.127073	0.0104692	0.00651393	0.0211194	0.000770529	0.0770071	0.000945815	0.0281847	0.0223031	0.00349289	0.00219891	0.0835086	0.13776	0.0588144	0.0127267	0.00790422	0.196991	0.0110388	0.0177663	0.0221847	0.00517205	0.0410513	0.0395853	0.00523343	0.000342485	0.0331561	0.0130987	0.0637124	0.0425005	0.0344479	2.386189
3672	-542.2015	-564.6057	22.40412	0.33825	0.457087	0.542913	0.661751	7.345061	0.0739578	0.0332073	0.023877	0.155893	0.637932	0.00677268	0.38562	0.0374542	0.149012	0.0793985	0.14541	0.523498	0.124833	0.177841	0.170973	1.02973	0.158036	0.335133	0.287183	0.105572	0.108015	0.536477	0.0282444	0.00170448	0.0947321	0.136317	0.0600308	0.0499697	0.174643	0.271747	0.295606	0.199049	0.233599	0.176278	0.428913	0.767902	1.30225	2.33148	5.67285	1.255025	0.0126825	0.00569451	0.00409451	0.0267331	0.109395	0.0011614	0.0661274	0.00642277	0.0255532	0.0136155	0.0249354	0.0897712	0.0214067	0.0304968	0.0293191	0.176582	0.0271006	0.0574698	0.049247	0.0181038	0.0185228	0.0919969	0.00484345	0.000292289	0.016245	0.0233761	0.0102943	0.00856898	0.0299484	5.831469
