Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
3204	-535.2391	-564.9032	29.66402	0.310572	0.448979	0.55102	0.689428	5.24993	0.0168118	0.034912	0.155936	0.0488904	0.0812664	0.0237513	0.0599881	0.00480239	0.0559813	0.000918601	0.0757523	0.14939	0.0791607	0.0725565	0.0263281	0.11795	0.148389	0.0104963	0.0728772	0.0837015	0.046686	0.0158681	0.124313	0.0894617	0.0394428	0.0986121	0.0374703	0.0623739	0.0693737	0.189605	0.564924	0.242438	0.003033	0.123608	0.360735	0.72753	1.37451	2.77211	8.09009	1.511677	0.00883222	0.0183414	0.0819222	0.025685	0.0426941	0.012478	0.0315153	0.00252298	0.0294103	0.000482595	0.0397971	0.0784832	0.0415878	0.0381182	0.0138317	0.061966	0.0779574	0.0055143	0.0382867	0.0439733	0.0245269	0.00833645	0.0653089	0.0469995	0.0207216	0.0518067	0.0196854	0.0327687	0.0364461	1.90346
3240	-540.2107	-569.3291	29.11838	0.331846	0.455243	0.544756	0.668155	6.76741	0.00116348	0.0154423	0.00241638	0.00224579	0.0428617	0.00159117	0.00986672	0.00651617	0.0046281	0.0019525	0.0179994	0.00371153	0.0100338	0.0303498	0.00928501	0.0332147	0.0122917	0.00274464	0.0044068	0.0145877	0.00338659	0.00419713	0.00162551	0.0109303	0.000322767	0.0129151	0.00399717	0.0132937	0.0101917	0.409176	0.389701	0.169004	0.0321194	0.0203052	0.149491	0.552707	1.80928	6.68936	49.2485	2.817712	0.00403749	0.0535877	0.00838527	0.00779329	0.148738	0.00552164	0.0342393	0.0226123	0.0160603	0.00677554	0.0624612	0.0128797	0.0348192	0.105319	0.0322207	0.115261	0.0426545	0.00952439	0.0152924	0.0506219	0.0117521	0.0145648	0.00564081	0.0379301	0.00112006	0.0448176	0.0138709	0.0461314	0.0353671	0.2881693
3276	-543.185	-574.8326	31.64762	0.132772	0.37943	0.62057	0.867228	1.065519	0.000230423	0.00833168	0.00553376	0.000118269	0.0637598	0.0140071	0.0131174	0.000685571	0.0245221	0.0218507	0.0174369	0.00170752	0.055213	0.0184411	0.00500352	0.0298985	0.0140474	0.0345652	0.0108305	0.00309375	0.000200316	0.0188422	0.0337327	0.0132358	0.0197998	0.0129052	0.00491388	0.0196365	0.000700125	0.0385852	0.617059	0.27559	0.0687653	0.00702444	0.0890814	0.470276	2.12641	11.2257	142.36	3.585235	0.000494088	0.0178653	0.0118658	0.0002536	0.136718	0.030035	0.0281272	0.00147004	0.0525818	0.0468536	0.0373894	0.00366136	0.118391	0.0395425	0.0107289	0.0641102	0.0301213	0.0741168	0.0232235	0.00663381	0.000429531	0.0404026	0.0723317	0.0283811	0.0424561	0.0276721	0.0105366	0.0421059	0.00150125	0.4663606
3312	-537.7489	-566.2349	28.48599	0.360751	0.463431	0.53657	0.639248	10.04436	0.0180994	0.00766551	0.0492601	0.0256181	0.0244645	0.00616225	0.0925676	0.00786072	0.00321933	0.035311	0.0788481	0.0559007	0.033682	0.0273988	0.0208322	0.0511629	0.0161944	0.0689186	0.0321764	0.0300939	0.01684	0.00850381	0.0048553	0.0110094	0.0168375	0.0706984	0.0774971	0.0365872	0.0159983	0.0948835	0.661333	0.0873772	0.156406	0.040065	0.208241	0.612922	1.63153	4.80214	24.9594	2.326294	0.0191677	0.00811797	0.0521677	0.0271302	0.0259086	0.00652599	0.0980316	0.0083247	0.00340935	0.0373953	0.0835022	0.0592003	0.0356701	0.029016	0.0220619	0.0541828	0.0171503	0.0729866	0.0340756	0.0318702	0.017834	0.00900576	0.00514189	0.0116593	0.0178314	0.0748715	0.0820715	0.0387468	0.0169426	0.9442636
3348	-536.7593	-566.7807	30.02145	0.302949	0.446677	0.553324	0.69705	4.821589	0.00620343	0.00397233	0.0642608	0.00716983	0.044444	0.0198165	0.065	0.0274278	0.0256322	0.0251016	0.0515535	0.094352	0.0733518	0.0819396	0.0103269	0.0335775	0.0418769	0.0145464	0.00745265	0.0363058	0.0226717	0.00506669	0.0046747	0.0580737	0.01399	0.0520155	0.0836925	0.0583796	0.0282287	0.126554	0.306882	0.241598	0.324967	0.0342662	0.192953	0.598513	1.67081	5.18262	29.1832	2.439341	0.0058462	0.00374358	0.0605603	0.00675695	0.0418847	0.0186753	0.0612569	0.0258484	0.0241561	0.0236561	0.0485848	0.0889186	0.0691278	0.077221	0.00973222	0.0316439	0.0394654	0.0137087	0.00702349	0.0342151	0.0213661	0.00477492	0.0044055	0.0547295	0.0131844	0.0490201	0.078873	0.0550177	0.0266031	1.061105
3384	-531.4395	-560.8722	29.43267	0.341907	0.458131	0.541868	0.658094	7.706783	0.0193354	0.0173521	0.0538924	0.0325752	0.0609912	0.0104796	0.0935179	0.0232777	0.00954567	0.0170601	0.0512658	0.0741766	0.0634554	0.0194098	0.00296237	0.132106	0.000251905	0.016278	0.0208686	0.0226405	0.0556597	0.00129774	0.089104	0.0984821	0.0290861	0.0169355	0.0132258	0.0570512	0.0212168	0.459236	0.29271	0.205892	0.0421608	0.0745562	0.281908	0.673664	1.48442	3.54726	13.4127	1.877233	0.0172099	0.0154447	0.0479683	0.0289944	0.0542867	0.00932767	0.0832379	0.0207189	0.00849636	0.0151848	0.0456304	0.0660227	0.0564801	0.0172762	0.00263673	0.117584	0.000224214	0.0144886	0.0185746	0.0201517	0.0495413	0.00115509	0.0793092	0.0876565	0.0258888	0.0150739	0.0117719	0.0507799	0.0188846	1.123501
3420	-539.2006	-568.9346	29.73397	0.286669	0.44164	0.55836	0.713331	4.055014	0.0112986	0.0313913	0.0281757	0.0426987	0.140116	0.0096002	0.111753	0.028859	0.0145434	0.0314094	0.0268923	0.0554281	0.0398734	0.0410303	0.0255961	0.203941	0.0167318	0.0332046	0.00829803	0.0810653	0.116128	0.0119724	0.00805397	0.182851	0.0572494	0.0473544	0.00790935	0.072819	0.0448831	0.256941	0.130378	0.535521	0.0771598	0.0309426	0.183586	0.589294	1.69695	5.44702	32.3179	2.513114	0.00737924	0.0205021	0.018402	0.0278871	0.0915117	0.00627003	0.0729872	0.0188482	0.00949851	0.0205139	0.0175638	0.0362009	0.0260418	0.0267974	0.0167172	0.133197	0.0109278	0.0216864	0.00541956	0.0529449	0.0758447	0.00781937	0.00526016	0.119422	0.0373904	0.0309278	0.00516571	0.0475591	0.0293138	1.531126
3456	-531.9486	-559.2745	27.32584	0.347149	0.459619	0.540382	0.65285	8.271373	0.0130944	0.0241426	0.0976009	0.0148729	0.232649	0.0178169	0.185465	0.0241182	0.0125369	0.133564	0.126333	0.0790747	0.176991	0.378125	0.0259783	0.23244	0.0649034	0.0726894	0.0495582	0.118832	0.0690897	0.0542794	0.00789104	0.0293262	0.135475	0.0262186	0.0636834	0.0282143	0.0349738	0.387639	0.185729	0.330995	0.0956372	0.0822958	0.29582	0.683865	1.46228	3.38044	12.1513	1.805817	0.00517576	0.00954276	0.0385784	0.00587878	0.0919583	0.00704241	0.0733083	0.00953311	0.00495543	0.0527935	0.0499354	0.0312556	0.0699585	0.14946	0.0102684	0.0918756	0.0256542	0.0287317	0.0195887	0.0469702	0.0273089	0.0214548	0.00311907	0.0115917	0.0535489	0.0103634	0.0251719	0.0111522	0.013824	2.529938
3492	-527.7166	-557.8827	30.16609	0.299424	0.445601	0.5544	0.700575	4.639779	0.00776255	0.0106575	0.0190008	0.00312866	0.0309503	0.0126395	0.0768686	0.0150091	0.00481437	0.0310006	0.0522842	0.0434569	0.0258989	0.0906892	0.0198546	0.159188	0.0404029	0.00966455	0.0444525	0.0153013	0.0474189	0.0246829	0.0831733	0.00804313	0.00862108	0.0351358	0.0232402	0.00961718	0.0758955	0.199616	0.493059	0.0440297	0.263295	0.035683	0.196803	0.602214	1.66054	5.08123	28.0246	2.410048	0.00754486	0.0103587	0.018468	0.00304092	0.0300823	0.0122851	0.074713	0.0145882	0.00467936	0.0301312	0.050818	0.0422382	0.0251726	0.0881459	0.0192978	0.154723	0.0392698	0.00939352	0.0432059	0.0148722	0.0460892	0.0239907	0.0808408	0.00781757	0.00837931	0.0341505	0.0225884	0.00934748	0.0737671	1.028853
3528	-535.5102	-565.1192	29.60907	0.147252	0.387157	0.612843	0.852748	1.198	0.0173619	0.0126752	0.00432431	0.0024365	0.239409	0.00265552	0.18125	0.00568703	0.0326076	0.0352474	0.10331	0.0204948	0.125062	0.313807	0.0151038	0.429206	0.140533	0.133868	0.0205106	0.0284869	0.423583	0.0227121	0.106229	0.0847727	0.0405322	0.152965	0.0330068	0.216617	0.275573	0.0491855	0.423081	0.506719	0.0210148	0.0701693	0.273693	0.667477	1.49818	3.65373	14.2512	1.921081	0.00539184	0.00393636	0.00134294	0.000756671	0.0743501	0.000824689	0.0562884	0.00176614	0.0101265	0.0109463	0.0320835	0.00636479	0.0388388	0.0974548	0.00469058	0.133293	0.0436434	0.0415736	0.00636969	0.00884679	0.131546	0.00705339	0.03299	0.0263267	0.0125875	0.0475042	0.0102505	0.0672719	0.0855808	3.220028
3564	-535.6164	-563.5391	27.92271	0.349068	0.46016	0.53984	0.650932	8.492725	0.0154373	0.00659853	0.00386337	0.0165873	0.104195	0.0118127	0.0533932	0.00496215	0.0356758	0.00830018	0.0743099	0.143701	0.0361033	0.10237	0.027095	0.180318	0.0914105	0.190083	0.0295378	0.00434642	0.096916	0.0245816	0.0369116	0.0367305	0.0762599	0.0340389	0.0346699	0.128631	0.0148524	0.310725	0.0122869	0.490815	0.186173	0.0310393	0.183866	0.589574	1.69614	5.43874	32.2172	2.510857	0.0095075	0.0040639	0.00237937	0.0102158	0.0641715	0.0072752	0.0328838	0.00305609	0.0219721	0.00511192	0.045766	0.0885024	0.0222353	0.0630479	0.0166873	0.111054	0.0562979	0.117068	0.0181918	0.00267688	0.0596887	0.0151393	0.0227331	0.0226216	0.046967	0.0209639	0.0213525	0.0792214	0.00914733	1.623691
3600	-538.3965	-567.8523	29.45578	0.289071	0.442394	0.557606	0.710929	4.157131	0.00927598	0.00599803	0.0177325	0.00217261	0.160802	0.00300608	0.0766651	0.0234915	0.0222474	0.0215481	0.0885677	0.0377232	0.0389011	0.0494322	0.0117699	0.0796601	0.109324	0.0965745	0.0165575	0.00728123	0.104978	0.00927463	0.0429373	0.0443899	0.0574401	0.00816485	0.0109076	0.0278639	0.014188	0.145403	0.541251	0.26967	0.0436752	0.0126328	0.118603	0.514204	1.94475	8.43146	79.1588	3.160864	0.00773723	0.00500305	0.0147909	0.00181221	0.134127	0.00250741	0.0639475	0.0195946	0.0185569	0.0179736	0.0738756	0.0314654	0.032448	0.0412321	0.00981747	0.0664457	0.0911892	0.0805542	0.0138108	0.00607338	0.087564	0.00773611	0.0358146	0.0370263	0.0479116	0.00681042	0.00909822	0.0232417	0.0118344	1.198876
3636	-532.2733	-562.7293	30.45605	0.280274	0.439614	0.560386	0.719727	3.799185	0.00926345	0.0576824	0.0042394	0.000308207	0.096729	0.0192563	0.0307896	0.0225628	0.00610451	0.0254207	0.064934	0.0767456	0.0539216	0.0334326	0.0204169	0.158882	0.0455941	0.0440112	0.0447223	0.0126149	0.00241627	0.0628369	0.0139294	0.0749933	0.0194817	0.047839	0.0120883	0.0408306	0.0173901	0.379847	0.156848	0.222566	0.240739	0.0346655	0.194046	0.599569	1.66786	5.15342	28.8471	2.430964	0.0082751	0.051528	0.00378708	0.000275323	0.0864086	0.0172018	0.0275045	0.0201555	0.00545319	0.0227084	0.0580059	0.0685573	0.0481685	0.0298655	0.0182385	0.141931	0.0407295	0.0393155	0.0399507	0.011269	0.00215847	0.0561326	0.0124432	0.0669919	0.0174031	0.0427348	0.0107986	0.0364742	0.0155347	1.119437
3672	-532.0252	-564.1356	32.11049	0.137635	0.382097	0.617903	0.862365	1.108423	0.00766354	0.00626424	0.0302149	0.000280974	0.0301063	0.00326105	0.0576801	0.0180158	0.00325933	0.0235392	0.0210823	0.0912766	0.0261303	0.0567672	0.0122819	0.0662634	0.046534	0.0094642	0.0204808	0.0608214	0.0152002	0.0512648	0.0228219	0.109333	0.00460655	0.0937002	0.00509785	0.00913248	0.0196609	0.0908363	0.407874	0.464019	0.0372706	0.0194016	0.146209	0.548893	1.82185	6.83952	51.5421	2.850626	0.00831001	0.00679268	0.0327638	0.000304676	0.032646	0.00353614	0.0625459	0.0195355	0.00353428	0.0255249	0.0228607	0.0989765	0.0283346	0.0615559	0.013318	0.0718533	0.0504595	0.0102626	0.0222085	0.0659521	0.0164824	0.0555893	0.0247471	0.118556	0.00499515	0.101604	0.00552789	0.00990287	0.0213195	0.9222051
3708	-535.4242	-565.3239	29.89969	0.315954	0.450586	0.549414	0.684046	5.584766	0.000524478	0.00505628	0.0106935	0.000165552	0.0271936	0.0204391	0.0396251	0.029824	0.00122665	0.0141189	0.0579052	0.0155415	0.030834	0.0215692	0.0131102	0.0905271	0.0203115	0.0027967	0.0461289	0.0125296	0.01897	0.102677	0.0206009	0.0675421	0.0119242	0.0055955	0.031091	0.0082824	0.014782	0.342349	0.206063	0.063168	0.38842	0.0306654	0.182783	0.588487	1.69927	5.47098	32.6101	2.519621	0.000707237	0.00681819	0.0144197	0.000223241	0.0366695	0.0275614	0.0534329	0.0402165	0.00165409	0.0190388	0.0780829	0.0209571	0.0415784	0.0290852	0.0176786	0.122072	0.0273893	0.00377124	0.062203	0.0168956	0.0255803	0.138456	0.0277795	0.0910778	0.0160793	0.00754531	0.041925	0.0111685	0.0199329	0.7415867
3744	-538.2076	-567.6985	29.49082	0.272296	0.437046	0.562954	0.727705	3.509554	0.0273772	0.00747244	0.0212204	0.001212	0.128708	0.01278	0.131517	0.0163933	0.0711841	0.0628644	0.0748088	0.140938	0.116337	0.18099	0.0852686	0.173516	0.0102252	0.0434397	0.0629512	0.146591	0.0179957	0.0435923	0.0667849	0.177588	0.128811	0.263717	0.037604	0.0358097	0.130753	0.347702	0.241367	0.277554	0.133377	0.0923883	0.312989	0.696008	1.43676	3.195	10.8239	1.722173	0.0113201	0.00308976	0.00877437	0.000501146	0.053219	0.00528438	0.0543808	0.00677845	0.0294338	0.0259937	0.0309325	0.0582762	0.048104	0.0748374	0.0352575	0.0717467	0.00422798	0.0179618	0.0260295	0.0606134	0.00744099	0.0180249	0.0276147	0.0734306	0.053262	0.109044	0.0155488	0.0148069	0.0540648	2.418451
3780	-538.051	-567.1433	29.09236	0.345688	0.459207	0.540794	0.654311	8.108292	0.0175356	9.59218e-05	0.0240413	0.000304368	0.0202347	0.0134037	0.100653	0.00901466	0.0657665	0.0133931	0.00818555	0.0480254	0.0418927	0.0630221	0.0236624	0.0908732	0.0187976	0.0388842	0.0664981	0.0363508	0.00595884	0.00949145	0.00605118	0.017463	0.0136983	0.0437826	0.0334576	0.0371641	0.0739962	0.0981747	0.284864	0.484908	0.132054	0.0428463	0.215169	0.619213	1.61495	4.6475	23.3392	2.277765	0.0186213	0.00010186	0.0255297	0.000323212	0.0214874	0.0142335	0.106885	0.00957277	0.0698382	0.0142223	0.00869233	0.0509987	0.0444863	0.0669239	0.0251273	0.0964993	0.0199614	0.0412916	0.0706151	0.0386014	0.00632776	0.0100791	0.00642582	0.0185442	0.0145464	0.0464932	0.035529	0.039465	0.0785774	0.9416982
3816	-546.7884	-576.9998	30.21143	0.198623	0.41047	0.58953	0.801377	1.818408	0.00713019	0.00712045	0.00750506	0.000281488	0.0116909	0.00011763	0.0129929	0.0485589	0.000774518	0.00173608	0.0120151	0.00116075	0.0402858	0.0201981	0.00251636	0.0467282	0.0132548	0.00748627	0.00548281	0.00207189	0.0411723	0.00106698	0.019415	0.0201387	0.0125626	0.0166635	0.0170179	9.36354e-05	0.00452293	0.19615	0.453968	0.317269	0.032614	0.00251513	0.0539817	0.402239	2.48608	18.5248	397.594	4.327879	0.0186771	0.0186516	0.019659	0.00073734	0.0306236	0.000308126	0.034034	0.127197	0.0020288	0.00454755	0.0314727	0.00304052	0.105526	0.0529076	0.00659143	0.122402	0.0347202	0.0196098	0.0143619	0.00542719	0.107848	0.00279489	0.0508563	0.052752	0.0329068	0.0436491	0.0445772	0.000245272	0.0118475	0.3817615
3852	-536.1181	-568.1358	32.01765	0.211733	0.415665	0.584336	0.788266	2.0294	0.00528171	0.00507535	0.00803001	0.00760263	0.0595968	0.0128421	0.122652	0.0306467	0.0121283	0.0173777	0.00990953	0.00411031	0.0127998	0.0656634	0.00218043	0.199484	0.00353209	0.0498526	0.108253	0.0302964	0.00348716	0.0791217	0.0852156	0.0878704	0.0333866	0.0311573	0.117046	0.0165633	0.0657124	0.101748	0.383624	0.444602	0.0700266	0.0870868	0.304097	0.689778	1.44974	3.28842	11.4828	1.764903	0.00410429	0.00394393	0.00623993	0.00590782	0.0463112	0.00997925	0.0953102	0.0238148	0.00942462	0.0135038	0.00770046	0.00319402	0.0099464	0.0510254	0.00169436	0.155014	0.0027447	0.0387393	0.0841206	0.0235426	0.00270979	0.0614836	0.066219	0.068282	0.0259439	0.0242116	0.0909538	0.012871	0.0510635	1.286876
3888	-539.8367	-564.7527	24.91597	0.356097	0.462135	0.537865	0.643903	9.38084	0.00388097	0.0150112	0.0251233	0.0350664	0.122312	0.041854	0.17714	0.0878074	0.0988964	0.0580071	0.126513	0.326826	0.0995729	0.13769	0.0433316	0.615151	0.0123654	0.38044	0.00583098	0.0294047	0.0121407	0.128224	0.180847	0.108494	0.0744716	0.06322	0.449703	0.0355066	0.137333	0.149941	0.489703	0.105442	0.254914	0.0588264	0.251141	0.649808	1.53892	3.98183	16.9992	2.048574	0.0010685	0.00413284	0.00691689	0.0096544	0.0336748	0.0115231	0.0487697	0.0241749	0.027228	0.0159704	0.0348312	0.0899812	0.0274142	0.0379086	0.01193	0.169362	0.00340442	0.104742	0.00160537	0.00809565	0.00334254	0.0353024	0.0497905	0.0298704	0.0205034	0.0174056	0.123811	0.0097756	0.0378103	3.632164
3924	-526.7728	-555.7819	29.00917	0.317256	0.450972	0.549028	0.682743	5.670259	0.0144258	0.0170627	0.051928	0.0343874	0.100018	0.0503133	0.169497	0.00185024	0.00967591	0.0186788	0.125863	0.0531334	0.0671498	0.0848249	0.0262253	0.240409	0.0435398	0.00895767	0.0480537	0.0170355	0.0711839	0.129403	0.129414	0.140981	0.103724	0.0185947	0.10467	0.0601613	0.102459	0.00938236	0.901211	0.0615464	0.0278601	0.0846347	0.29989	0.686787	1.45606	3.33455	11.8155	1.785554	0.00705895	0.00834924	0.0254098	0.0168267	0.0489416	0.0246197	0.0829395	0.000905372	0.00473469	0.00914006	0.0615881	0.0259997	0.0328583	0.0415072	0.0128328	0.117639	0.0213052	0.00438324	0.023514	0.00833593	0.0348323	0.0633205	0.063326	0.0689859	0.0507551	0.00909892	0.0512179	0.0294386	0.0501359	2.043619
3960	-538.8654	-565.181	26.31561	0.314349	0.450108	0.549892	0.685651	5.481869	0.141468	0.0478926	0.0877284	0.117922	0.231665	0.0134692	0.202724	0.0130767	0.0396059	0.240845	0.142899	0.101277	0.0458096	0.330853	0.0129452	0.293698	0.162335	0.0750945	0.0438987	0.0827671	0.011083	0.0726734	0.0758471	0.189185	0.284255	0.103569	0.279937	0.110491	0.21816	0.314634	0.483086	0.165759	0.0365211	0.0940796	0.31577	0.697932	1.4328	3.16686	10.6293	1.709056	0.0374931	0.0126929	0.0232506	0.0312527	0.061398	0.00356972	0.0537277	0.0034657	0.0104967	0.0638308	0.0378723	0.0268412	0.0121409	0.0876855	0.00343084	0.0778384	0.0430236	0.0199022	0.0116344	0.0219357	0.00293731	0.0192605	0.0201017	0.0501394	0.0753358	0.0274488	0.0741915	0.0292834	0.0578186	3.773174
3996	-536.9276	-565.5405	28.61298	0.333468	0.455712	0.544288	0.666532	6.907474	0.0237501	0.0191563	0.0491085	0.121512	0.0632225	0.0198102	0.0744509	0.00770058	0.00954919	0.0504981	0.0321038	0.123375	0.1108	0.130225	0.00707205	0.280176	0.0639877	0.154091	0.140143	0.0161527	0.0273411	0.112037	0.0219985	0.0261847	0.11246	0.0684283	0.0559211	0.00346402	0.12208	0.180179	0.0369844	0.262579	0.520258	0.0930114	0.314017	0.69672	1.4353	3.18455	10.7514	1.717312	0.0116035	0.00935915	0.0239929	0.0593667	0.0308885	0.00967865	0.0363743	0.00376225	0.00466543	0.0246717	0.0156849	0.0602771	0.0541333	0.0636237	0.00345518	0.136885	0.0312623	0.0752837	0.0684693	0.00789167	0.013358	0.0547376	0.0107478	0.012793	0.0549443	0.0334319	0.0273213	0.00169241	0.0596443	2.046798
4032	-537.5358	-566.5165	28.98066	0.314944	0.450285	0.549714	0.685056	5.519736	0.0224646	0.0440442	0.0143806	0.0585302	0.191617	0.00730676	0.137512	0.0209566	0.0158421	0.0586009	0.108639	0.00897772	0.0406712	0.0565959	0.0236255	0.180771	0.187742	0.0307014	0.018099	0.0823368	0.0984372	0.0300814	0.13106	0.057735	0.019165	0.174039	0.00502134	0.00101211	0.0843562	0.33869	0.223868	0.334883	0.102558	0.0568194	0.246925	0.646385	1.54706	4.04981	17.5996	2.073672	0.0117596	0.0230559	0.00752783	0.0306389	0.100306	0.00382489	0.0719838	0.0109702	0.00829288	0.0306759	0.0568697	0.00469958	0.0212902	0.0296264	0.0123673	0.0946283	0.0982777	0.0160713	0.00947434	0.043101	0.0515291	0.0157468	0.0686063	0.0302226	0.0100323	0.0911047	0.00262853	0.000529812	0.0441581	1.910322
4068	-532.4481	-562.0271	29.57908	0.263381	0.434119	0.56588	0.736619	3.219658	0.00753066	0.0633253	0.0539569	0.00953071	0.00468722	0.0107301	0.175768	0.0166392	0.0997662	0.129247	0.142508	0.0340351	0.12916	0.140867	0.0201535	0.17127	0.0850609	0.0618059	0.0084407	0.108118	0.00675808	0.110828	0.071546	0.025049	0.0568108	0.170913	0.0492318	0.0147064	0.0885048	0.28341	0.0046402	0.653209	0.0587405	0.0392145	0.206073	0.610924	1.63687	4.85266	25.5008	2.34181	0.00364337	0.0306371	0.0261046	0.004611	0.0022677	0.00519129	0.0850374	0.00805011	0.0482674	0.0625305	0.0689458	0.0164663	0.0624883	0.0681523	0.00975038	0.0828615	0.0411528	0.029902	0.00408365	0.0523081	0.00326959	0.053619	0.0346143	0.0121188	0.0274853	0.0826887	0.0238186	0.00711504	0.042819	2.06695
4104	-535.6645	-564.97	29.30554	0.335013	0.456156	0.543844	0.664987	7.044732	0.00906648	0.00838612	0.0342073	0.0047866	0.0528103	0.00381953	0.0796718	0.00427543	0.0280799	0.0549302	0.0712426	0.0941427	0.0415909	0.0727196	0.0350038	0.141245	0.012847	0.00822664	0.000776346	0.0635796	0.0165741	0.0508722	0.0202366	0.0145124	0.0156127	0.0127063	0.0630006	0.0156165	0.0393341	0.348531	0.0184515	0.308169	0.324849	0.0425664	0.214483	0.618595	1.61657	4.66238	23.4927	2.282505	0.00847435	0.00783843	0.0319732	0.00447399	0.0493613	0.00357008	0.0744685	0.0039962	0.026246	0.0513427	0.0665898	0.0879943	0.0388747	0.0679703	0.0327177	0.13202	0.0120079	0.00768936	0.000725643	0.0594273	0.0154917	0.0475497	0.018915	0.0135646	0.014593	0.0118765	0.058886	0.0145966	0.0367652	1.069873
4140	-531.2367	-560.9167	29.68003	0.326919	0.453811	0.546188	0.673082	6.365831	0.0135186	0.00330377	0.0143206	0.00982344	0.0278506	0.000770052	0.0489766	0.0158631	0.0135565	0.0114432	0.115364	0.0459745	0.0372659	0.0470744	0.0130286	0.0611178	0.00837117	0.0119478	0.0128413	0.00943789	0.0433054	0.0346864	0.00683598	0.00845735	0.0211878	0.0152374	0.00834327	0.00598898	0.015794	0.365371	0.372927	0.171754	0.0899477	0.0326348	0.188416	0.594087	1.68325	5.3074	30.6422	2.474614	0.0198311	0.00484646	0.0210075	0.0144105	0.0408555	0.00112963	0.0718462	0.0232704	0.0198867	0.0167866	0.169234	0.0674424	0.0546671	0.0690558	0.0191124	0.0896567	0.0122801	0.0175269	0.0188375	0.0138449	0.0635268	0.0508831	0.010028	0.0124065	0.0310814	0.0223525	0.0122392	0.00878553	0.023169	0.6816866
4176	-537.0416	-565.2387	28.19709	0.360267	0.463296	0.536702	0.639735	9.972043	0.0155489	0.00394741	0.0321307	0.0140531	0.0753281	0.00706038	0.11884	0.0036501	0.0130097	0.0565579	0.0915647	0.0433021	0.0450586	0.109078	0.0166219	0.0420096	0.103557	0.00193288	0.000198351	0.00643063	0.0235095	0.0179636	0.0144246	0.0168784	0.0363856	0.0379989	0.0148843	0.0252722	0.0355825	0.128671	0.341288	0.201573	0.328468	0.0291076	0.178194	0.583838	1.7128	5.61187	34.3553	2.557317	0.0152026	0.00385949	0.0314151	0.0137401	0.0736504	0.00690313	0.116194	0.00356881	0.0127199	0.0552982	0.0895253	0.0423377	0.044055	0.106649	0.0162517	0.0410739	0.10125	0.00188983	0.000193933	0.0062874	0.0229859	0.0175635	0.0141033	0.0165025	0.0355752	0.0371526	0.0145528	0.0247093	0.03479	1.02278
4212	-536.9527	-564.9053	27.95258	0.374021	0.467086	0.532914	0.625979	12.35549	0.0157714	0.0509083	0.0119872	0.0140559	0.175359	0.019318	0.0872869	0.00207103	0.00189711	0.0169645	0.152404	0.0155782	0.0678831	0.181536	0.0261082	0.0970903	0.0610472	0.0226608	0.031108	0.036581	0.050647	0.00668143	0.0995338	0.00576381	0.0781574	0.123518	0.0421701	0.011668	0.0793353	0.326998	0.0669943	0.431051	0.174956	0.120973	0.356964	0.725149	1.37903	2.8014	8.26632	1.527259	0.00994984	0.032117	0.0075625	0.00886754	0.11063	0.0121873	0.0550675	0.00130657	0.00119685	0.0107025	0.0961484	0.00982793	0.042826	0.114527	0.0164711	0.0612522	0.0385134	0.0142962	0.0196254	0.0230782	0.0319521	0.00421517	0.0627937	0.00363627	0.0493078	0.0779248	0.0266042	0.00736111	0.0500509	1.585091
